job_id,skill_id,relevance,posted_date,skill_name
680,285,1.0,2025-07-31 00:00:00+00:00,Stakeholder management
680,295,1.0,2025-07-31 00:00:00+00:00,Team Management
680,42,1.0,2025-07-31 00:00:00+00:00,Business Analysis
681,270,1.0,2025-07-24 00:00:00+00:00,Security
681,38,1.0,2025-07-24 00:00:00+00:00,Blockchain
681,234,1.0,2025-07-24 00:00:00+00:00,Python
681,120,1.0,2025-07-24 00:00:00+00:00,Git
681,98,1.0,2025-07-24 00:00:00+00:00,English
682,98,1.0,2025-07-03 00:00:00+00:00,English
682,249,1.0,2025-07-03 00:00:00+00:00,Risk Management
682,136,1.0,2025-07-03 00:00:00+00:00,IT Audit
682,6,1.0,2025-07-03 00:00:00+00:00,AI
682,235,1.0,2025-07-03 00:00:00+00:00,QA QC
683,295,1.0,2025-07-24 00:00:00+00:00,Team Management
683,98,1.0,2025-07-24 00:00:00+00:00,English
683,81,1.0,2025-07-24 00:00:00+00:00,Design
683,176,1.0,2025-07-24 00:00:00+00:00,Market research
683,165,1.0,2025-07-24 00:00:00+00:00,Leadership
684,1,1.0,2025-07-25 00:00:00+00:00,.NET
684,45,1.0,2025-07-25 00:00:00+00:00,C#
684,8,1.0,2025-07-25 00:00:00+00:00,ASP.NET
684,2,1.0,2025-07-25 00:00:00+00:00,.Net Core
684,262,1.0,2025-07-25 00:00:00+00:00,SQL
685,315,1.0,2025-07-03 00:00:00+00:00,VMware
685,323,1.0,2025-07-03 00:00:00+00:00,Windows
685,98,1.0,2025-07-03 00:00:00+00:00,English
685,31,1.0,2025-07-03 00:00:00+00:00,BLE
686,265,1.0,2025-07-24 00:00:00+00:00,Salesforce
686,176,1.0,2025-07-24 00:00:00+00:00,Market research
686,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
686,48,1.0,2025-07-24 00:00:00+00:00,CRM
686,98,1.0,2025-07-24 00:00:00+00:00,English
687,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
687,98,1.0,2025-07-24 00:00:00+00:00,English
687,52,1.0,2025-07-24 00:00:00+00:00,Cisco
687,196,1.0,2025-07-24 00:00:00+00:00,Networking
687,270,1.0,2025-07-24 00:00:00+00:00,Security
688,229,1.0,2025-07-24 00:00:00+00:00,Project Management
688,98,1.0,2025-07-24 00:00:00+00:00,English
688,165,1.0,2025-07-24 00:00:00+00:00,Leadership
688,91,1.0,2025-07-24 00:00:00+00:00,ERP
688,285,1.0,2025-07-24 00:00:00+00:00,Stakeholder management
689,48,1.0,2025-07-24 00:00:00+00:00,CRM
689,285,1.0,2025-07-24 00:00:00+00:00,Stakeholder management
689,98,1.0,2025-07-24 00:00:00+00:00,English
689,265,1.0,2025-07-24 00:00:00+00:00,Salesforce
689,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
690,98,1.0,2025-07-24 00:00:00+00:00,English
691,42,1.0,2025-07-17 00:00:00+00:00,Business Analysis
691,17,1.0,2025-07-17 00:00:00+00:00,Agile
691,32,1.0,2025-07-17 00:00:00+00:00,BPMN
691,262,1.0,2025-07-17 00:00:00+00:00,SQL
691,98,1.0,2025-07-17 00:00:00+00:00,English
692,212,1.0,2024-07-31 00:00:00+00:00,PHP
692,49,1.0,2024-07-31 00:00:00+00:00,CSS
692,132,1.0,2024-07-31 00:00:00+00:00,HTML
692,154,1.0,2024-07-31 00:00:00+00:00,JavaScript
692,87,1.0,2024-07-31 00:00:00+00:00,Drupal
693,229,1.0,2025-06-30 00:00:00+00:00,Project Management
693,157,1.0,2025-06-30 00:00:00+00:00,Jira
693,17,1.0,2025-06-30 00:00:00+00:00,Agile
693,98,1.0,2025-06-30 00:00:00+00:00,English
693,295,1.0,2025-06-30 00:00:00+00:00,Team Management
694,252,1.0,2025-07-31 00:00:00+00:00,Ruby
694,7,1.0,2025-07-31 00:00:00+00:00,API
694,180,1.0,2025-07-31 00:00:00+00:00,Microservices
694,161,1.0,2025-07-31 00:00:00+00:00,Kubernetes
694,115,1.0,2025-07-31 00:00:00+00:00,GCP
695,51,1.0,2025-06-30 00:00:00+00:00,Chinese
696,42,1.0,2024-07-31 00:00:00+00:00,Business Analysis
696,296,1.0,2024-07-31 00:00:00+00:00,Technical Writing
696,285,1.0,2024-07-31 00:00:00+00:00,Stakeholder management
696,98,1.0,2024-07-31 00:00:00+00:00,English
697,1,1.0,2025-07-24 00:00:00+00:00,.NET
697,319,1.0,2025-07-24 00:00:00+00:00,WPF
697,45,1.0,2025-07-24 00:00:00+00:00,C#
697,98,1.0,2025-07-24 00:00:00+00:00,English
697,120,1.0,2025-07-24 00:00:00+00:00,Git
698,42,1.0,2025-07-25 00:00:00+00:00,Business Analysis
698,176,1.0,2025-07-25 00:00:00+00:00,Market research
698,98,1.0,2025-07-25 00:00:00+00:00,English
698,152,1.0,2025-07-25 00:00:00+00:00,Japanese IT Communication
698,296,1.0,2025-07-25 00:00:00+00:00,Technical Writing
699,42,1.0,2025-07-31 00:00:00+00:00,Business Analysis
699,32,1.0,2025-07-31 00:00:00+00:00,BPMN
699,306,1.0,2025-07-31 00:00:00+00:00,UML
699,262,1.0,2025-07-31 00:00:00+00:00,SQL
699,17,1.0,2025-07-31 00:00:00+00:00,Agile
700,234,1.0,2025-07-10 00:00:00+00:00,Python
700,207,1.0,2025-07-10 00:00:00+00:00,Odoo
700,7,1.0,2025-07-10 00:00:00+00:00,API
700,262,1.0,2025-07-10 00:00:00+00:00,SQL
700,98,1.0,2025-07-10 00:00:00+00:00,English
701,285,1.0,2025-07-17 00:00:00+00:00,Stakeholder management
701,98,1.0,2025-07-17 00:00:00+00:00,English
701,42,1.0,2025-07-17 00:00:00+00:00,Business Analysis
701,165,1.0,2025-07-17 00:00:00+00:00,Leadership
701,229,1.0,2025-07-17 00:00:00+00:00,Project Management
703,229,1.0,2025-07-24 00:00:00+00:00,Project Management
703,285,1.0,2025-07-24 00:00:00+00:00,Stakeholder management
703,98,1.0,2025-07-24 00:00:00+00:00,English
703,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
703,69,1.0,2025-07-24 00:00:00+00:00,Data Analysis
704,212,1.0,2024-07-31 00:00:00+00:00,PHP
704,191,1.0,2024-07-31 00:00:00+00:00,MySQL
704,133,1.0,2024-07-31 00:00:00+00:00,HTML5
704,50,1.0,2024-07-31 00:00:00+00:00,CSS 3
704,15,1.0,2024-07-31 00:00:00+00:00,Adobe Photoshop
705,288,1.0,2025-06-30 00:00:00+00:00,Strategy planning
705,176,1.0,2025-06-30 00:00:00+00:00,Market research
705,42,1.0,2025-06-30 00:00:00+00:00,Business Analysis
705,229,1.0,2025-06-30 00:00:00+00:00,Project Management
705,98,1.0,2025-06-30 00:00:00+00:00,English
706,91,1.0,2025-01-31 00:00:00+00:00,ERP
706,98,1.0,2025-01-31 00:00:00+00:00,English
707,153,1.0,2025-07-24 00:00:00+00:00,Java
707,284,1.0,2025-07-24 00:00:00+00:00,Spring Boot
707,262,1.0,2025-07-24 00:00:00+00:00,SQL
707,7,1.0,2025-07-24 00:00:00+00:00,API
707,120,1.0,2025-07-24 00:00:00+00:00,Git
708,327,1.0,2024-10-31 00:00:00+00:00,Wordpress
708,212,1.0,2024-10-31 00:00:00+00:00,PHP
708,49,1.0,2024-10-31 00:00:00+00:00,CSS
708,132,1.0,2024-10-31 00:00:00+00:00,HTML
708,98,1.0,2024-10-31 00:00:00+00:00,English
709,48,1.0,2025-06-30 00:00:00+00:00,CRM
709,98,1.0,2025-06-30 00:00:00+00:00,English
709,265,1.0,2025-06-30 00:00:00+00:00,Salesforce
709,285,1.0,2025-06-30 00:00:00+00:00,Stakeholder management
709,165,1.0,2025-06-30 00:00:00+00:00,Leadership
710,132,1.0,2025-07-17 00:00:00+00:00,HTML
710,49,1.0,2025-07-17 00:00:00+00:00,CSS
710,154,1.0,2025-07-17 00:00:00+00:00,JavaScript
710,244,1.0,2025-07-17 00:00:00+00:00,ReactJS
710,17,1.0,2025-07-17 00:00:00+00:00,Agile
711,42,1.0,2025-07-17 00:00:00+00:00,Business Analysis
711,98,1.0,2025-07-17 00:00:00+00:00,English
711,138,1.0,2025-07-17 00:00:00+00:00,IT Support
711,165,1.0,2025-07-17 00:00:00+00:00,Leadership
711,229,1.0,2025-07-17 00:00:00+00:00,Project Management
712,212,1.0,2025-07-24 00:00:00+00:00,PHP
712,164,1.0,2025-07-24 00:00:00+00:00,Laravel
712,317,1.0,2025-07-24 00:00:00+00:00,VueJS
712,10,1.0,2025-07-24 00:00:00+00:00,AWS
712,47,1.0,2025-07-24 00:00:00+00:00,CI/CD
713,91,1.0,2025-07-29 00:00:00+00:00,ERP
713,183,1.0,2025-07-29 00:00:00+00:00,Microsoft Dynamics 365
713,98,1.0,2025-07-29 00:00:00+00:00,English
713,114,1.0,2025-07-29 00:00:00+00:00,Functional specifications
714,210,1.0,2025-07-17 00:00:00+00:00,Oracle
714,91,1.0,2025-07-17 00:00:00+00:00,ERP
714,98,1.0,2025-07-17 00:00:00+00:00,English
715,48,1.0,2025-07-10 00:00:00+00:00,CRM
715,98,1.0,2025-07-10 00:00:00+00:00,English
716,256,1.0,2025-07-25 00:00:00+00:00,SAP
716,54,1.0,2025-07-25 00:00:00+00:00,Cloud
716,270,1.0,2025-07-25 00:00:00+00:00,Security
716,98,1.0,2025-07-25 00:00:00+00:00,English
717,28,1.0,2025-07-17 00:00:00+00:00,Application Security
717,216,1.0,2025-07-17 00:00:00+00:00,Penetration Testing
717,270,1.0,2025-07-17 00:00:00+00:00,Security
717,143,1.0,2025-07-17 00:00:00+00:00,Information Security
717,205,1.0,2025-07-17 00:00:00+00:00,OWASP
718,262,1.0,2025-07-17 00:00:00+00:00,SQL
718,234,1.0,2025-07-17 00:00:00+00:00,Python
718,34,1.0,2025-07-17 00:00:00+00:00,Big Data
718,92,1.0,2025-07-17 00:00:00+00:00,ETL
719,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
719,17,1.0,2025-07-24 00:00:00+00:00,Agile
719,269,1.0,2025-07-24 00:00:00+00:00,Scrum
719,157,1.0,2025-07-24 00:00:00+00:00,Jira
719,106,1.0,2025-07-24 00:00:00+00:00,Figma
720,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
720,48,1.0,2025-07-24 00:00:00+00:00,CRM
720,262,1.0,2025-07-24 00:00:00+00:00,SQL
720,17,1.0,2025-07-24 00:00:00+00:00,Agile
720,32,1.0,2025-07-24 00:00:00+00:00,BPMN
721,42,1.0,2025-07-29 00:00:00+00:00,Business Analysis
721,98,1.0,2025-07-29 00:00:00+00:00,English
721,38,1.0,2025-07-29 00:00:00+00:00,Blockchain
721,69,1.0,2025-07-29 00:00:00+00:00,Data Analysis
721,295,1.0,2025-07-29 00:00:00+00:00,Team Management
722,63,1.0,2025-07-24 00:00:00+00:00,Cybersecurity
722,249,1.0,2025-07-24 00:00:00+00:00,Risk Management
722,128,1.0,2025-07-24 00:00:00+00:00,Governance
722,55,1.0,2025-07-24 00:00:00+00:00,Cloud Security
722,142,1.0,2025-07-24 00:00:00+00:00,Incident Response
723,256,1.0,2025-07-30 00:00:00+00:00,SAP
723,151,1.0,2025-07-30 00:00:00+00:00,Japanese
723,98,1.0,2025-07-30 00:00:00+00:00,English
723,17,1.0,2025-07-30 00:00:00+00:00,Agile
723,229,1.0,2025-07-30 00:00:00+00:00,Project Management
724,225,1.0,2025-07-24 00:00:00+00:00,Product Management
724,265,1.0,2025-07-24 00:00:00+00:00,Salesforce
724,296,1.0,2025-07-24 00:00:00+00:00,Technical Writing
724,98,1.0,2025-07-24 00:00:00+00:00,English
724,63,1.0,2025-07-24 00:00:00+00:00,Cybersecurity
725,225,1.0,2025-07-17 00:00:00+00:00,Product Management
725,4,1.0,2025-07-17 00:00:00+00:00,A/B testing
725,69,1.0,2025-07-17 00:00:00+00:00,Data Analysis
725,262,1.0,2025-07-17 00:00:00+00:00,SQL
725,6,1.0,2025-07-17 00:00:00+00:00,AI
726,165,1.0,2025-07-10 00:00:00+00:00,Leadership
726,295,1.0,2025-07-10 00:00:00+00:00,Team Management
726,285,1.0,2025-07-10 00:00:00+00:00,Stakeholder management
726,17,1.0,2025-07-10 00:00:00+00:00,Agile
726,98,1.0,2025-07-10 00:00:00+00:00,English
727,10,1.0,2025-07-17 00:00:00+00:00,AWS
727,54,1.0,2025-07-17 00:00:00+00:00,Cloud
727,48,1.0,2025-07-17 00:00:00+00:00,CRM
727,98,1.0,2025-07-17 00:00:00+00:00,English
727,165,1.0,2025-07-17 00:00:00+00:00,Leadership
728,176,1.0,2024-07-31 00:00:00+00:00,Market research
728,285,1.0,2024-07-31 00:00:00+00:00,Stakeholder management
728,98,1.0,2024-07-31 00:00:00+00:00,English
728,165,1.0,2024-07-31 00:00:00+00:00,Leadership
728,48,1.0,2024-07-31 00:00:00+00:00,CRM
729,138,1.0,2025-07-17 00:00:00+00:00,IT Support
729,98,1.0,2025-07-17 00:00:00+00:00,English
730,226,1.0,2025-07-31 00:00:00+00:00,Product Owner
730,42,1.0,2025-07-31 00:00:00+00:00,Business Analysis
730,229,1.0,2025-07-31 00:00:00+00:00,Project Management
730,151,1.0,2025-07-31 00:00:00+00:00,Japanese
730,98,1.0,2025-07-31 00:00:00+00:00,English
731,42,1.0,2025-07-31 00:00:00+00:00,Business Analysis
731,98,1.0,2025-07-31 00:00:00+00:00,English
731,295,1.0,2025-07-31 00:00:00+00:00,Team Management
731,285,1.0,2025-07-31 00:00:00+00:00,Stakeholder management
732,1,1.0,2025-07-10 00:00:00+00:00,.NET
732,132,1.0,2025-07-10 00:00:00+00:00,HTML
732,49,1.0,2025-07-10 00:00:00+00:00,CSS
732,17,1.0,2025-07-10 00:00:00+00:00,Agile
732,98,1.0,2025-07-10 00:00:00+00:00,English
733,225,1.0,2025-07-24 00:00:00+00:00,Product Management
733,69,1.0,2025-07-24 00:00:00+00:00,Data Analysis
733,285,1.0,2025-07-24 00:00:00+00:00,Stakeholder management
733,98,1.0,2025-07-24 00:00:00+00:00,English
733,38,1.0,2025-07-24 00:00:00+00:00,Blockchain
734,69,1.0,2025-07-29 00:00:00+00:00,Data Analysis
734,98,1.0,2025-07-29 00:00:00+00:00,English
734,106,1.0,2025-07-29 00:00:00+00:00,Figma
734,15,1.0,2025-07-29 00:00:00+00:00,Adobe Photoshop
735,153,1.0,2025-07-17 00:00:00+00:00,Java
735,283,1.0,2025-07-17 00:00:00+00:00,Spring
735,262,1.0,2025-07-17 00:00:00+00:00,SQL
735,10,1.0,2025-07-17 00:00:00+00:00,AWS
735,161,1.0,2025-07-17 00:00:00+00:00,Kubernetes
736,265,1.0,2025-07-31 00:00:00+00:00,Salesforce
736,285,1.0,2025-07-31 00:00:00+00:00,Stakeholder management
736,98,1.0,2025-07-31 00:00:00+00:00,English
736,42,1.0,2025-07-31 00:00:00+00:00,Business Analysis
736,48,1.0,2025-07-31 00:00:00+00:00,CRM
738,120,1.0,2025-07-31 00:00:00+00:00,Git
738,6,1.0,2025-07-31 00:00:00+00:00,AI
738,98,1.0,2025-07-31 00:00:00+00:00,English
738,165,1.0,2025-07-31 00:00:00+00:00,Leadership
738,285,1.0,2025-07-31 00:00:00+00:00,Stakeholder management
739,125,1.0,2025-07-17 00:00:00+00:00,Golang
739,167,1.0,2025-07-17 00:00:00+00:00,Linux
739,262,1.0,2025-07-17 00:00:00+00:00,SQL
739,199,1.0,2025-07-17 00:00:00+00:00,NoSQL
739,47,1.0,2025-07-17 00:00:00+00:00,CI/CD
740,176,1.0,2025-07-24 00:00:00+00:00,Market research
740,6,1.0,2025-07-24 00:00:00+00:00,AI
740,69,1.0,2025-07-24 00:00:00+00:00,Data Analysis
740,15,1.0,2025-07-24 00:00:00+00:00,Adobe Photoshop
740,98,1.0,2025-07-24 00:00:00+00:00,English
741,46,1.0,2025-07-17 00:00:00+00:00,C++
741,167,1.0,2025-07-17 00:00:00+00:00,Linux
741,204,1.0,2025-07-17 00:00:00+00:00,OOP
741,120,1.0,2025-07-17 00:00:00+00:00,Git
741,157,1.0,2025-07-17 00:00:00+00:00,Jira
742,6,1.0,2025-07-24 00:00:00+00:00,AI
742,98,1.0,2025-07-24 00:00:00+00:00,English
742,192,1.0,2025-07-24 00:00:00+00:00,NLP
742,118,1.0,2025-07-24 00:00:00+00:00,Generative AI
742,231,1.0,2025-07-24 00:00:00+00:00,Prompt Engineering
743,221,1.0,2025-04-30 00:00:00+00:00,Power BI
743,98,1.0,2025-04-30 00:00:00+00:00,English
743,42,1.0,2025-04-30 00:00:00+00:00,Business Analysis
745,42,1.0,2025-04-30 00:00:00+00:00,Business Analysis
745,98,1.0,2025-04-30 00:00:00+00:00,English
745,151,1.0,2025-04-30 00:00:00+00:00,Japanese
745,138,1.0,2025-04-30 00:00:00+00:00,IT Support
745,295,1.0,2025-04-30 00:00:00+00:00,Team Management
746,91,1.0,2025-07-24 00:00:00+00:00,ERP
746,98,1.0,2025-07-24 00:00:00+00:00,English
746,262,1.0,2025-07-24 00:00:00+00:00,SQL
747,252,1.0,2025-07-25 00:00:00+00:00,Ruby
747,253,1.0,2025-07-25 00:00:00+00:00,Ruby on Rails
747,7,1.0,2025-07-25 00:00:00+00:00,API
747,204,1.0,2025-07-25 00:00:00+00:00,OOP
747,98,1.0,2025-07-25 00:00:00+00:00,English
748,256,1.0,2025-07-17 00:00:00+00:00,SAP
748,91,1.0,2025-07-17 00:00:00+00:00,ERP
748,98,1.0,2025-07-17 00:00:00+00:00,English
748,229,1.0,2025-07-17 00:00:00+00:00,Project Management
748,295,1.0,2025-07-17 00:00:00+00:00,Team Management
749,151,1.0,2025-07-10 00:00:00+00:00,Japanese
749,152,1.0,2025-07-10 00:00:00+00:00,Japanese IT Communication
749,138,1.0,2025-07-10 00:00:00+00:00,IT Support
749,48,1.0,2025-07-10 00:00:00+00:00,CRM
749,98,1.0,2025-07-10 00:00:00+00:00,English
750,6,1.0,2025-07-31 00:00:00+00:00,AI
750,98,1.0,2025-07-31 00:00:00+00:00,English
750,296,1.0,2025-07-31 00:00:00+00:00,Technical Writing
750,176,1.0,2025-07-31 00:00:00+00:00,Market research
751,256,1.0,2025-07-17 00:00:00+00:00,SAP
751,91,1.0,2025-07-17 00:00:00+00:00,ERP
751,98,1.0,2025-07-17 00:00:00+00:00,English
752,4,1.0,2025-07-17 00:00:00+00:00,A/B testing
752,69,1.0,2025-07-17 00:00:00+00:00,Data Analysis
752,176,1.0,2025-07-17 00:00:00+00:00,Market research
752,98,1.0,2025-07-17 00:00:00+00:00,English
752,6,1.0,2025-07-17 00:00:00+00:00,AI
753,125,1.0,2025-07-24 00:00:00+00:00,Golang
753,7,1.0,2025-07-24 00:00:00+00:00,API
753,180,1.0,2025-07-24 00:00:00+00:00,Microservices
753,86,1.0,2025-07-24 00:00:00+00:00,Docker
753,161,1.0,2025-07-24 00:00:00+00:00,Kubernetes
754,256,1.0,2025-07-17 00:00:00+00:00,SAP
754,98,1.0,2025-07-17 00:00:00+00:00,English
754,91,1.0,2025-07-17 00:00:00+00:00,ERP
754,229,1.0,2025-07-17 00:00:00+00:00,Project Management
754,165,1.0,2025-07-17 00:00:00+00:00,Leadership
755,134,1.0,2025-07-31 00:00:00+00:00,Hardware Troubleshooting
755,98,1.0,2025-07-31 00:00:00+00:00,English
756,256,1.0,2025-06-30 00:00:00+00:00,SAP
756,91,1.0,2025-06-30 00:00:00+00:00,ERP
756,98,1.0,2025-06-30 00:00:00+00:00,English
756,229,1.0,2025-06-30 00:00:00+00:00,Project Management
756,42,1.0,2025-06-30 00:00:00+00:00,Business Analysis
757,69,1.0,2025-07-30 00:00:00+00:00,Data Analysis
757,98,1.0,2025-07-30 00:00:00+00:00,English
757,74,1.0,2025-07-30 00:00:00+00:00,Data cleaning
758,20,1.0,2025-07-28 00:00:00+00:00,Angular
758,304,1.0,2025-07-28 00:00:00+00:00,TypeScript
758,255,1.0,2025-07-28 00:00:00+00:00,RxJS
758,133,1.0,2025-07-28 00:00:00+00:00,HTML5
758,259,1.0,2025-07-28 00:00:00+00:00,SCSS
758,98,1.0,2025-07-28 00:00:00+00:00,English
759,262,1.0,2025-07-31 00:00:00+00:00,SQL
759,234,1.0,2025-07-31 00:00:00+00:00,Python
759,92,1.0,2025-07-31 00:00:00+00:00,ETL
759,4,1.0,2025-07-31 00:00:00+00:00,A/B testing
759,69,1.0,2025-07-31 00:00:00+00:00,Data Analysis
760,98,1.0,2025-05-31 00:00:00+00:00,English
760,48,1.0,2025-05-31 00:00:00+00:00,CRM
760,323,1.0,2025-05-31 00:00:00+00:00,Windows
760,138,1.0,2025-05-31 00:00:00+00:00,IT Support
761,113,1.0,2025-07-17 00:00:00+00:00,Fullstack
761,154,1.0,2025-07-17 00:00:00+00:00,JavaScript
761,304,1.0,2025-07-17 00:00:00+00:00,TypeScript
761,7,1.0,2025-07-17 00:00:00+00:00,API
761,112,1.0,2025-07-17 00:00:00+00:00,Flutter
762,164,1.0,2025-07-17 00:00:00+00:00,Laravel
762,317,1.0,2025-07-17 00:00:00+00:00,VueJS
762,212,1.0,2025-07-17 00:00:00+00:00,PHP
762,10,1.0,2025-07-17 00:00:00+00:00,AWS
762,308,1.0,2025-07-17 00:00:00+00:00,Unit test
763,48,1.0,2025-06-30 00:00:00+00:00,CRM
763,42,1.0,2025-06-30 00:00:00+00:00,Business Analysis
763,285,1.0,2025-06-30 00:00:00+00:00,Stakeholder management
763,165,1.0,2025-06-30 00:00:00+00:00,Leadership
763,98,1.0,2025-06-30 00:00:00+00:00,English
764,42,1.0,2025-07-29 00:00:00+00:00,Business Analysis
764,17,1.0,2025-07-29 00:00:00+00:00,Agile
764,98,1.0,2025-07-29 00:00:00+00:00,English
764,176,1.0,2025-07-29 00:00:00+00:00,Market research
764,225,1.0,2025-07-29 00:00:00+00:00,Product Management
765,296,1.0,2025-07-29 00:00:00+00:00,Technical Writing
765,63,1.0,2025-07-29 00:00:00+00:00,Cybersecurity
765,54,1.0,2025-07-29 00:00:00+00:00,Cloud
765,28,1.0,2025-07-29 00:00:00+00:00,Application Security
765,69,1.0,2025-07-29 00:00:00+00:00,Data Analysis
766,72,1.0,2025-07-31 00:00:00+00:00,Data Science
766,6,1.0,2025-07-31 00:00:00+00:00,AI
766,174,1.0,2025-07-31 00:00:00+00:00,Machine Learning
766,171,1.0,2025-07-31 00:00:00+00:00,MLOps
766,234,1.0,2025-07-31 00:00:00+00:00,Python
767,98,1.0,2025-07-17 00:00:00+00:00,English
767,69,1.0,2025-07-17 00:00:00+00:00,Data Analysis
767,77,1.0,2025-07-17 00:00:00+00:00,Data-driven
767,7,1.0,2025-07-17 00:00:00+00:00,API
768,234,1.0,2025-07-24 00:00:00+00:00,Python
768,6,1.0,2025-07-24 00:00:00+00:00,AI
768,192,1.0,2025-07-24 00:00:00+00:00,NLP
768,30,1.0,2025-07-24 00:00:00+00:00,Azure
768,86,1.0,2025-07-24 00:00:00+00:00,Docker
769,42,1.0,2025-07-30 00:00:00+00:00,Business Analysis
769,114,1.0,2025-07-30 00:00:00+00:00,Functional specifications
769,306,1.0,2025-07-30 00:00:00+00:00,UML
769,285,1.0,2025-07-30 00:00:00+00:00,Stakeholder management
769,98,1.0,2025-07-30 00:00:00+00:00,English
770,42,1.0,2025-07-29 00:00:00+00:00,Business Analysis
770,98,1.0,2025-07-29 00:00:00+00:00,English
770,51,1.0,2025-07-29 00:00:00+00:00,Chinese
770,285,1.0,2025-07-29 00:00:00+00:00,Stakeholder management
770,48,1.0,2025-07-29 00:00:00+00:00,CRM
771,6,1.0,2025-07-31 00:00:00+00:00,AI
771,163,1.0,2025-07-31 00:00:00+00:00,LLM
771,192,1.0,2025-07-31 00:00:00+00:00,NLP
771,80,1.0,2025-07-31 00:00:00+00:00,Deep Learning
771,30,1.0,2025-07-31 00:00:00+00:00,Azure
772,69,1.0,2025-07-24 00:00:00+00:00,Data Analysis
772,262,1.0,2025-07-24 00:00:00+00:00,SQL
772,234,1.0,2025-07-24 00:00:00+00:00,Python
772,221,1.0,2025-07-24 00:00:00+00:00,Power BI
772,294,1.0,2025-07-24 00:00:00+00:00,Tableau
773,98,1.0,2025-07-31 00:00:00+00:00,English
773,51,1.0,2025-07-31 00:00:00+00:00,Chinese
774,229,1.0,2025-07-24 00:00:00+00:00,Project Management
774,98,1.0,2025-07-24 00:00:00+00:00,English
774,295,1.0,2025-07-24 00:00:00+00:00,Team Management
774,285,1.0,2025-07-24 00:00:00+00:00,Stakeholder management
774,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
775,235,1.0,2025-07-30 00:00:00+00:00,QA QC
775,188,1.0,2025-07-30 00:00:00+00:00,Mobile Apps
775,321,1.0,2025-07-30 00:00:00+00:00,Web API
775,98,1.0,2025-07-30 00:00:00+00:00,English
775,303,1.0,2025-07-30 00:00:00+00:00,Tester
776,42,1.0,2025-07-29 00:00:00+00:00,Business Analysis
776,17,1.0,2025-07-29 00:00:00+00:00,Agile
776,262,1.0,2025-07-29 00:00:00+00:00,SQL
776,76,1.0,2025-07-29 00:00:00+00:00,Data modeling
776,98,1.0,2025-07-29 00:00:00+00:00,English
777,63,1.0,2025-07-30 00:00:00+00:00,Cybersecurity
777,45,1.0,2025-07-30 00:00:00+00:00,C#
777,46,1.0,2025-07-30 00:00:00+00:00,C++
777,234,1.0,2025-07-30 00:00:00+00:00,Python
777,270,1.0,2025-07-30 00:00:00+00:00,Security
778,46,1.0,2025-07-17 00:00:00+00:00,C++
778,44,1.0,2025-07-17 00:00:00+00:00,C language
778,153,1.0,2025-07-17 00:00:00+00:00,Java
778,154,1.0,2025-07-17 00:00:00+00:00,JavaScript
778,78,1.0,2025-07-17 00:00:00+00:00,Database
779,229,1.0,2025-07-29 00:00:00+00:00,Project Management
779,249,1.0,2025-07-29 00:00:00+00:00,Risk Management
779,285,1.0,2025-07-29 00:00:00+00:00,Stakeholder management
779,98,1.0,2025-07-29 00:00:00+00:00,English
779,157,1.0,2025-07-29 00:00:00+00:00,Jira
780,6,1.0,2025-07-30 00:00:00+00:00,AI
780,163,1.0,2025-07-30 00:00:00+00:00,LLM
780,59,1.0,2025-07-30 00:00:00+00:00,Computer Vision
780,234,1.0,2025-07-30 00:00:00+00:00,Python
780,30,1.0,2025-07-30 00:00:00+00:00,Azure
781,42,1.0,2025-07-30 00:00:00+00:00,Business Analysis
781,285,1.0,2025-07-30 00:00:00+00:00,Stakeholder management
781,229,1.0,2025-07-30 00:00:00+00:00,Project Management
781,296,1.0,2025-07-30 00:00:00+00:00,Technical Writing
781,98,1.0,2025-07-30 00:00:00+00:00,English
782,6,1.0,2025-07-24 00:00:00+00:00,AI
782,234,1.0,2025-07-24 00:00:00+00:00,Python
782,192,1.0,2025-07-24 00:00:00+00:00,NLP
782,30,1.0,2025-07-24 00:00:00+00:00,Azure
782,86,1.0,2025-07-24 00:00:00+00:00,Docker
783,42,1.0,2025-07-29 00:00:00+00:00,Business Analysis
783,114,1.0,2025-07-29 00:00:00+00:00,Functional specifications
783,285,1.0,2025-07-29 00:00:00+00:00,Stakeholder management
783,98,1.0,2025-07-29 00:00:00+00:00,English
783,306,1.0,2025-07-29 00:00:00+00:00,UML
784,42,1.0,2025-07-24 00:00:00+00:00,Business Analysis
784,176,1.0,2025-07-24 00:00:00+00:00,Market research
784,69,1.0,2025-07-24 00:00:00+00:00,Data Analysis
784,98,1.0,2025-07-24 00:00:00+00:00,English
784,151,1.0,2025-07-24 00:00:00+00:00,Japanese
785,270,1.0,2025-07-30 00:00:00+00:00,Security
785,63,1.0,2025-07-30 00:00:00+00:00,Cybersecurity
785,45,1.0,2025-07-30 00:00:00+00:00,C#
785,46,1.0,2025-07-30 00:00:00+00:00,C++
785,234,1.0,2025-07-30 00:00:00+00:00,Python
