JobID,Title,Company,Salary,Location,Posted_Date,Skills,Benefits,Description,Experience_Requirements,Link
805dfa0ce71cc64d2d34bb33d078035625dc425b92a6015b45ff145f02f86e9d,Language Teacher,DataAnnotation,$20+ USD per hour,Vietnam,2025-07-25,"AI, English, Vietnamese, NLP, Technical Writing",Not specified,"About the job DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a bilingual professional to join our team and teach AI chatbots. You will have conversations in both Vietnamese and English with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say. Benefits: This is a full-time or part-time REMOTE position You’ll be able to choose which projects you want to work on You can work on your own schedule Projects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work Responsibilities (both in Vietnamese and English): Come up with diverse conversations over a range of topics Write high-quality answers when given specific prompts Compare the performance of different AI models Research and fact-check AI responses Qualifications: Fluent in Vietnamese + English A bachelor's degree (completed or in progress) Excellent writing and grammar skills Strong research and fact-checking skills to ensure accuracy and originality Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD.",Not specified,https://www.linkedin.com/jobs/view/4231418079/
bd5fc86aa488142e1a9aea4528dfc27999f41ad179d8bf168ef4a36ae1d67686,English Teacher,DataAnnotation,$20+ USD per hour,"Phan Thiet, Vietnam",2025-07-25,"AI, English, Technical Writing, Data Analysis, Vietnamese",Not specified,"About the job DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a bilingual professional to join our team and teach AI chatbots. You will have conversations in both Vietnamese and English with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say. Benefits: This is a full-time or part-time REMOTE position You’ll be able to choose which projects you want to work on You can work on your own schedule Projects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work Responsibilities (both in Vietnamese and English): Come up with diverse conversations over a range of topics Write high-quality answers when given specific prompts Compare the performance of different AI models Research and fact-check AI responses Qualifications: Fluent in Vietnamese + English A bachelor's degree (completed or in progress) Excellent writing and grammar skills Strong research and fact-checking skills to ensure accuracy and originality Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. #vietnamese",Not specified,https://www.linkedin.com/jobs/view/4230605221/
82d7990d2858bf972d2e3a9ca77835792c434ffa80d46de838e8d2766813d6b7,"Senior Software Engineer, Backend",Grab,Not specified,"Phường Chí Minh, Hai Duong, Vietnam",2025-07-23,"Golang, Cloud, Git, Software Architecture, English",Not specified,"About the job Company Description About Grab and Our Workplace Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility. Job Description Get to Know the Team The team is a dynamic and diverse backend team, responsible for maintaining and enhancing systems within Grab's Content Engines. This includes developing features for the Catalog and User-Generated Content (UGC) platforms, which are important to the delivery services in the Grab superapp Get to Know the Role By joining the team you will get a chance to work with the best engineers in the region. You will be reporting to Software Engineering Manager II. You will create a high impact when your work reaches millions of customers. You will get a chance to work on scalable services which can process tens of millions of orders daily. Each service is carefully designed keeping in mind all the possible failures and fallback solutions to ensure we are always running to serve our customers. This role is onsite based in our Hồ Chí Minh office The Critical Tasks You Will Perform You will work with the product and design team to understand requirements, provide product feedback, own and implement the product from start to finish. You will create and participate in technical discussions with other engineering teams. You will write code that is reusable, scalable and testable. Make sure products are delivered on time and with high quality. You will collaborate with QAs to make sure all product requirements are met and the deployments are stable. You will review code from other team members, provide constructive feedback and aim to raise the engineering bar. You will improve the codebase. Propose and set better engineering solutions for the team. You will be responsible and responsive during on-call duty. Debug and troubleshoot production issues Qualifications What Essential Skills You Will Need You have a Bachelor in Computer Science or equivalent. Good Computer Science fundamentals in algorithms and data structures. You will have at least 5+ years of experience in software engineering in a distributed systems environment You have experience shipping products (like web applications or backend services) to production. You can be a good coder in any language but willing to work on Golang You have knowledge of cloud technologies and experience developing and deploying services on the cloud Additional Information Life at Grab We care about your well-being at Grab, here are some of the global benefits we offer: We have your back with Term Life Insurance and comprehensive Medical Insurance. With GrabFlex, create a benefits package that suits your needs and aspirations. Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges. Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours What We Stand For At Grab We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",5+ years,https://www.linkedin.com/jobs/view/4268214203/
bd5fc86aa488142e1a9aea4528dfc27999f41ad179d8bf168ef4a36ae1d67686,English Teacher,DataAnnotation,$20+ USD per hour,Vietnam,2025-07-25,"AI, English, Vietnamese, Technical Writing, Data Analysis",Not specified,"About the job DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a bilingual professional to join our team and teach AI chatbots. You will have conversations in both Vietnamese and English with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say. Benefits: This is a full-time or part-time REMOTE position You’ll be able to choose which projects you want to work on You can work on your own schedule Projects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work Responsibilities (both in Vietnamese and English): Come up with diverse conversations over a range of topics Write high-quality answers when given specific prompts Compare the performance of different AI models Research and fact-check AI responses Qualifications: Fluent in Vietnamese + English A bachelor's degree (completed or in progress) Excellent writing and grammar skills Strong research and fact-checking skills to ensure accuracy and originality Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. #vietnamese",Not specified,https://www.linkedin.com/jobs/view/4230612400/
77f48e66b9a041a632ce61cbb826f7cc3892f4fdfea2a35d10da33324280814c,Data Engineer (BI/ETL),Galaxy Technology Services,Not specified,"Ho Chi Minh City, Vietnam",2025-07-30,"Power BI, ETL, Data Analysis, SQL, English",Not specified,"About the job Job Title: Data Engineer ( Power BI/ETL) Reports to: Project Manager Job Overview: As a proud member of Galaxy Holdings - Sovico Group, Galaxy Technology stands as a dynamic force in the digital realm, recognized for our prowess in talent and customizable solutions. We are dedicated to propelling businesses worldwide to new heights through cutting-edge digital, software, and IT solutions. Across diverse industries, including Aviation, EAI, Fintech, Manufacturing, Automotive, Blockchain, Medical, Health Tech, Real Estate, Hospitality, Education, and beyond, we serve as a strategic partner, empowering organizations with innovation and excellence. Responsibilities and Duties Develop, design, and maintain interactive Power BI reports and dashboards. Perform data analysis to uncover patterns, trends, and business insights using statistical techniques. Build automated reporting tools and financial models in Power BI and Excel to support strategic analysis. Proven experience in implementing and administering Power BI solutions on Power BI Service, covering report distribution, access permission configurations, and workspace administration. Qualifications At least 5 years of work experience in relevant position. Experienced in data analysis as a Data Analyst or Business Analyst in the data domain is a plus. Develop and maintain dashboards and reports using BI tools (e.g., Tableau, Power BI, Looker). Strong SQL skills for data querying and manipulation. Experience with data modeling, ETL processes, and integrating data from multiple sources. Data integration and report performance optimization. Excellent documentation and communication skills, able to convey insights and clarify complex data. Logical thinking and strong data analysis skills; proactive in researching and exploring data to deliver multi-dimensional perspectives. Power BI certification is a plus. Why You'll Love Working Here Attractive income. Pay your full salary in two months of probation. Review salary once per year. 12 days of annual leave. Year-end bonus/ performance bonus based on the business performance. Social, Health and others Insurance are based on Labor Law and Health insurance HDI. Activities: Company Trip, Year End Party, Sport (football, badminton, running club…), Christmas, Charity activities, … Good work environment and working in a professional, friendly, well-equipped environment. Chances to work in a big and global team, work directly with customers.",At least 5 years,https://www.linkedin.com/jobs/view/4273065528/
086b768bd073e8e6bd6c350f0767beca32977f10cb2f9b0ed8d95673fbb76630,Back End Developer,Jitsu Vietnam,Not specified,Hanoi Capital Region,2025-07-24,"Java, SQL, NoSQL, Kafka, English",Not specified,"About the job Jitsu is a Silicon Valley based company which provides e-commerce and traditional businesses with a logistics service to deliver their products directly to customers’ doorsteps within a day, without the typical cost and complexity of expedited shipping. Our proprietary technology and processes provide scalable same-day and next-day delivery services to some of the world’s fastest growing brands. Jitsu’s services are live in eight major metropolitan areas with many more on the way. We are looking for Senior Backend Engineers with expertise in Java, working in our Hanoi office. What you will do: Backend Development: Design, develop, and maintain high-performance, scalable backend systems using Java, Golang, or Rust. Ensure system reliability and distributed performance to support growing business demands. Optimization & Scalability: Solve complex combinatorial optimization problems using effective algorithms and local search techniques. Identify and optimize performance bottlenecks in backend services and distributed systems. System Integration: Work with both SQL and NoSQL databases to design efficient and reliable data storage solutions. Integrate and manage message brokers like RabbitMQ or Kafka for asynchronous communication. Caching Strategy: Apply distributed caching systems and caching policies to improve system latency and scalability. Existing Code Understanding: Quickly comprehend and enhance existing codebases with a focus on maintainability and scalability. Business Acumen & Collaboration: Translate complex business requirements into scalable and practical technical solutions. Work closely with cross-functional teams (PMs, FE devs, QA) and clearly communicate both technical and business considerations. What you will need: Technical Expertise: Strong experience in Java or familiarity with Golang or Rust is a plus. Proficient in backend system design, distributed architecture, and working with SQL/NoSQL databases. Familiar with distributed caching systems and message brokers (e.g., Kafka, RabbitMQ). Optimization & Problem Solving: Solid understanding of combinatorial optimization and local search techniques. Proven ability to analyze and solve complex technical problems at scale. System Design & Code Review: Experience in designing scalable distributed systems and conducting high-quality code reviews. Adaptability: Comfortable with legacy systems and progressively improving large, complex codebases. Communication: Strong communication skills, with the ability to explain technical concepts clearly to both technical and non-technical audiences. Preferred Experience: 5+ years as a backend engineer or similar role. Hands-on experience with high-performance, large-scale distributed systems. The Opportunity: Become a key part of the core global team that architects and develops Jitsu’s logistics and operations systems, which orchestrate the delivery of millions of shipments per year Drive innovation and performance improvements in our operations technologies (sortation, routing, fleet management, order management) Drive improvements in our system architecture, performance, quality, and reliability Contribute to team development standards, conventions, and processes Collaborate with peers in product management, transportation, operations, and client success to develop new features and applications Be part of a well-funded, fast-growing company tackling complex and relevant challenges A lot of chances to learn about new technologies Why Jitsu: Flexible working hours, Monday to Friday 100% salary in probation 100% salary social insurance contribution Premium health care insurance for you (we're using Bao Viet insurance) 12 days of Annual leave + 05 days of Sick leaves covered by the Company + 12 days working remote per year 13th month salary upon company's performance and your working time of the year Competitive compensation Macbook pro + extra monitor + other devices needed A lot of engagement activities: Happy team lunch, Monthly birthday party, Summer trip, Year-end Party,...",5+ years,https://www.linkedin.com/jobs/view/4166737042/
6871bcad62b1814cf909cee2c7d601aabe45d3ebd55c24f8e72a95556209e9fb,English to Vietnamese Translator,DataAnnotation,$20+ USD per hour,Vietnam,2025-07-25,"AI, English, Vietnamese, Technical Writing, Research",Not specified,"About the job DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a bilingual professional to join our team and teach AI chatbots. You will have conversations in both Vietnamese and English with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say. Benefits: This is a full-time or part-time REMOTE position You’ll be able to choose which projects you want to work on You can work on your own schedule Projects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work Responsibilities (both in Vietnamese and English): Come up with diverse conversations over a range of topics Write high-quality answers when given specific prompts Compare the performance of different AI models Research and fact-check AI responses Qualifications: Fluent in Vietnamese + English A bachelor's degree (completed or in progress) Excellent writing and grammar skills Strong research and fact-checking skills to ensure accuracy and originality Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. #vietnamese",Not specified,https://www.linkedin.com/jobs/view/4230607794/
348bbed862c75b7287c21f01cdda669bf0e1a00bc06e23a88a22a7ecf83caf68,Senior System Software Engineer,NVIDIA,Not specified,"Hanoi, Hanoi, Vietnam",2025-07-16,"C++, Python, CI/CD, Distributed Systems, Automation",Not specified,"About the job NVIDIA has been transforming computer graphics, PC gaming, and accelerated computing for more than 25 years. It’s a unique legacy of innovation that’s fueled by great technology—and amazing people. Today, we’re tapping into the unlimited potential of AI to define the next era of computing. An era in which our GPU acts as the brains of computers, robots, and self-driving cars that can understand the world. Doing what’s never been done before takes vision, innovation, and the world’s best talent. As an NVIDIAN, you’ll be immersed in a diverse, supportive environment where everyone is inspired to do their best work. Come join the team and see how you can make a lasting impact on the world. Our team is building the foundational infrastructure that powers NVIDIA's cutting-edge innovations in AI and high-performance computing. We are seeking a Senior Software Engineer to design, build, and optimize highly scalable and reliable automation systems that ensure the peak performance and seamless deployment of our core software offerings across a diverse ecosystem. This is an opportunity to directly impact how AI models and complex applications are validated, tuned, and delivered globally, from cloud environments to on-premises data centers and specialized hardware. As a Senior Software Engineer, you will be a key contributor in crafting the future of NVIDIA's platform automation. You will apply your deep technical expertise to architect and implement critical infrastructure that accelerates the development and deployment lifecycle of our products. Your work will directly enable faster innovation, higher performance, and broader accessibility of NVIDIA's technologies for millions of users and developers worldwide. You will solve complex, large-scale distributed systems challenges, contributing to the efficiency, reliability, and scalability of our entire ecosystem. What you’ll be doing Develop efficient infrastructure and tools for automating complex software processes. Drive Performance Optimization: Implement advanced test harnesses, benchmarking frameworks, and analytical tools to rigorously characterize and optimize the performance and efficiency of our software and hardware platforms. Apply deep knowledge of operating systems, kernel internals, device drivers, memory management, storage, networking, and high-speed interconnects to build and troubleshoot highly performant systems. Work with engineering teams to understand needs, define requirements, and deliver efficient solutions. Set performance goals, monitor feedback, analyze data, and make continuous improvements for system reliability. Influence Technical Strategy: Contribute to defining technical strategies and roadmaps for our platform automation initiatives, ensuring alignment with company-wide goals and standard methodologies. What we need to see Bachelor's or equivalent experience in Computer Science, Computer Engineering, or a related technical field, or Master's degree or equivalent experience in a similar field. 6+ years of industry experience in software development, focusing on infrastructure, distributed systems, automation, and/or performance engineering. Expertise in System-Level Programming: Proven ability to develop robust tools and automation using programming languages such as C++, Python, or Go. Deep Understanding of System Software: Experience with operating system internals, device drivers, memory management, and debugging performance issues in complex compute applications. Distributed Systems: Experience in designing, building, and operating large-scale distributed systems, with knowledge of networking protocols, cluster management, and high-performance interconnects. Automation and CI/CD Proficiency: Experience building and maintaining automated testing, benchmarking, and continuous integration/continuous deployment pipelines. Problem-Solving and Analytical Skills: Outstanding analytical, problem-solving, and debugging skills, with a track record of resolving complex technical challenges. Collaboration and Communication: Excellent interpersonal and communication skills, with the ability to articulate complex technical concepts to diverse audiences and collaborate effectively across teams. Ways to stand out from the crowd Experience optimizing performance for AI/Machine Learning workloads, especially inference applications, on diverse hardware platforms. Prior experience building or contributing to large-scale compute infrastructure solutions in cloud environments or on-premises data centers. Experience with containerization and orchestration technologies, such as Docker and Kubernetes. Familiarity with performance profiling tools and methodologies for hardware and software systems. Track record of driving significant efficiency gains or architectural improvements in large-scale systems. Widely considered to be one of the technology world’s most desirable employers, NVIDIA offers highly competitive salaries and a comprehensive benefits package. As you plan your future, see what we can offer to you and your family www.nvidiabenefits.com NVIDIA is committed to fostering a diverse work environment and proud to be an equal opportunity employer. As we highly value diversity in our current and future employees, we do not discriminate (including in our hiring and promotion practices) on the basis of race, religion, color, national origin, gender, gender expression, sexual orientation, age, marital status, veteran status, disability status or any other characteristic protected by law. JR1998052",6+ years,https://www.linkedin.com/jobs/view/4237672048/
9db3e071b9f24ad9265defba11e2a7335f9c9b375f683d2889991bdb6c5ca2b8,Backend Software Engineer (For AI-driven Platform),Upskills,Not specified,"Ho Chi Minh City, Ho Chi Minh City, Vietnam",2025-07-23,"NodeJS, Python, API, SQL, DevOps",Not specified,"About the job WHO IS KLAARA ? KLAARA provides AI-driven solutions tailored to the needs of customers in the capital market, insurance, reinsurance, and various other organizations. Our cutting-edge platform empowers businesses to transform their unstructured data into actionable intelligence, fuelling better decision-making and driving competitive advantage. Headquartered in Singapore, KLAARA was launched in 2023 as a result of 3 years of Research and Development and a spin-off of Upskills, a consultancy company in Capital markets. KLAARA is composed of creative thinkers and problem solvers, with the ultimate mission to breakthrough innovation! All of us are fully engaged in delivering cutting-edge solutions with the latest state of the art in AI. Our DNA is reflected in our values, these are how we act every day to make the greatest impact on what we are doing! We are seeking highly motivated Backend Developer to join our dynamic AI-driven Product Team. You will be responsible for designing, developing, and maintaining the backend infrastructure of our software applications. You will work closely with Backend Engineers, Machine Learning Engineers, and Product Managers to bring AI driven solutions to life and to ensure the scalability and performance of our systems. Key Responsibilities: • Design and implement high-performance, scalable, reusable, and robust backend components and APIs for by using NodeJS, Python. • Work with micro services architecture to break down monolithic systems and scale products. • Integrate user-facing elements created by Front-end developers with server-side logic, ensuring optimal performance. • Collaborate closely with cross-functional teams, including front-end developers, DevOps, Product Managers, and QA engineers. • Conduct thorough code reviews and ensure adherence to coding standards. • Optimize application performance and resolve complex technical issues by applying programming design patterns. • Promoting best DevOps practices for the team. • Work in an agile environment, participating in sprints, stand-ups, and retrospective meetings. • Evaluate our architectures and implement improvements that would make Turing proud. • Create documents so clear, they'll stand the test of time (and tech updates). • Manage and mentor talented developers, inspiring innovation and excellence. Requirements Master/Bachelor’s Degree in Information Technology, Computer Science, Software Engineering, or related field Minimum 2-3 years of experience in Backend development with one of following programming languages, such as NodeJS, Python, or Java Hands-on experience in designing and developing RESTful APIs and/or GraphQL. Proficiency in cloud services like AWS, Azure, or GCP Knowledge of Data Dictionaries, Templates, Workflows Familiarity with CI/CD pipelines, containerization (Docker), and orchestration tools (Kubernetes). Extensive experience with backend development and architecture. Proficient understanding of cross-browser compatibility issues and ways to work around them. Proficient understanding of GIT for versioning. Strong debugging, problem-solving, and optimization skills. Startup Spirit: Self-motivated, comfortable in a dynamic, evolving environment Good command of spoken & written English. A fast learner and able to work independently. Desired Skills and Experience Java, Python, NodeJS, SQL, API, Fintech, Backend, Data Dictionaries, Algorithms, Trading",2-3 years,https://www.linkedin.com/jobs/view/4270064505/
5d18b1bc1db3b70a8667db3ab8801ad7c9e2748ba796c33a9d49dc72b9cec5a3,Fullstack Engineer (Typescript/English Fluency),Sun* Vietnam,"Negotiable + competitive allowance (lunch, living allowance, beauty care, Japanese and IT certificates, etc.)","Hanoi, Hanoi, Vietnam",2025-07-23,"TypeScript, ReactJS, NextJS, PostgreSql, English",Not specified,"About the job WHAT WE DO At Sun Asterisk, we build cutting-edge, high-performance systems to tackle complex challenges. As a developer, you will: Develop frontend and backend features using React, Next.js, and tRPC. Build responsive UI components and seamless user experiences for AI tool creation. Design and implement backend business logic and API layers with tRPC. Integrate and optimize database queries using Prisma and Kysely. Collaborate with Product and AI teams to ensure feature completeness and performance.Ensure quality via code reviews, testing (unit/integration), and observability. WHO YOU ARE #Experience Requirements Mandatory Skills 4+ years of experience as a Full Stack or Frontend/Backend Engineer Proficiency with TypeScript and React. Experience building apps with Next.js (preferably using App Router). Solid backend experience with tRPC or similar RPC/GraphQL APIs. Familiarity with PostgreSQL and query performance optimization. Experience using Prisma, Kysely, or any modern query builders. Good communication skills, team-oriented, and comfortable in startup-paced environments. Desired Skills Familiarity with AI tools or LLM-powered platforms. Experience with Neon PostgreSQL or serverless databases. Experience with Tailwind CSS, Zod, Vercel, or PlanetScale. Understanding of Edge Functions or Serverless API patterns. #Skill requirements Excellent English communication skills Outstanding teamwork abilities Proven ability to prioritize and allocate work Sharp critical thinking and logical reasoning Effective problem-solving skills #Attitude Requirements Customer-centric mindset Adaptability to change Commitment to continuous learning and growth BENEFITS AND PERKS Professional, open-minded, and creative environment: Work with colleagues who embrace ideas to change the society Respect different perspectives within a team Strong learning culture that promotes individual development The culture of taking risks to experience and thrive Focus on individual development Be consulted, accompanied, and supported in career development with the career path system (developing in expertise or management direction) that has been studied and tested for many years. Be oriented for individual, group, and organizational goals Be empowered Be supported to define a 3-month or 6-month goal (Goal Define Support) Get access to company Learning Hub online library with various courses provided by Udemy, LinkedIn,… Special care for employees Salary: Negotiable + competitive allowance (lunch, living allowance, beauty care, Japanese and IT certificates, etc.) 13th-month salary bonus Performance review: Twice/a year Hybrid working policy; flexible check-in, check-out Comprehensive health insurance Sun* Care Seniority Allowance Women care allowance: Women’s physiological leave: 2.5 hours/month; Postpartum leave for female employees with under 1-year-old children: 1 hour/day Policies supporting learning activities, knowledge sharing, and cultural exchange (Technology Seminar – Tech Expert, Club: Reading, Japanese, Music Club, …) Annual company trip and quarterly team-building activities Note: By applying for this position, you consent to Sun* collecting, storing, and processing your personal data for current and future recruitment purposes. Your data may be shared with relevant parties involved in the recruitment process and will be retained indefinitely until you submit an official written request for its deletion.",4+ years,https://www.linkedin.com/jobs/view/4268759608/
1e98252971e2059d66d57faaba57c661985f45972f4b1283af501ed7e8ecd48f,"Senior Software Engineer, Backend",Grab,Not specified,Vietnam,2025-07-16,"C++, Go, Python, JavaScript, Kubernetes",Not specified,"About the job Company Description About Grab and Our Workplace Grab is Southeast Asia's leading superapp. From getting your favourite meals delivered to helping you manage your finances and getting around town hassle-free, we've got your back with everything. In Grab, purpose gives us joy and habits build excellence, while harnessing the power of Technology and AI to deliver the mission of driving Southeast Asia forward by economically empowering everyone, with heart, hunger, honour, and humility. Job Description Get to Know the Team Come join the team that literally serves Grab - Grab's Sentry team. The systems we oversee process billions of network messages for Grab's consumers every day, without fail. We work closely with the infrastructure, security, and product teams, and are seeking talented engineers to join our platform team! Get to Know the Role You specialize in building, operating and maintaining leading edge solutions that Just Work™. Built on world-class technology stacks, the software you develop brings our unique on-demand services experience to South-East Asia every day — be it transport, payments, food, or ""the awesome things to come"". Millions of people depend on the stability and efficiency your solutions provide, which is demanding in terms of design and quality but also incredibly rewarding. The Critical Tasks You Will Perform build and own Grab's gateway systems, connecting millions of consumer devices with hundreds of backend services via Grab's service mesh.. You will report to Engineering Manager and work onsite at Grab's Viet Nam office in Ho Chi Minh City be at home in a HA cloud environment and build scalable, zero-downtime network traffic routing and analytics solutions for Grab's ""public edge"", serving billions of daily requests from millions of Grab consumers and partners every day Your Daily Routine Independently drive projects across teams end to end, from inception to rollout Find and troubleshoot issues in Grab's entire infrastructure and code base Develop, maintain, and operate control- and data-plane components, and resolve production incidents Implement quality solutions using Kubernetes, Go and C/C++, and maintain the high bar of standards for code reviews and deployment processes. You mentor peers and promote development and operational excellence best practices while achieving excellent user experience Qualifications What Essential Skills You Will Need have a very good understanding of TCP/IP, HTTP and the internet 3.5+ year experience in at least one of Assembly, C, C#, C++, Go, Java, Pascal know how to build highly-available distributed systems Front-end experience is the plus. are fluent in Bash, Python, and JavaScript, and have an understanding of common patterns and algorithms to confidently navigate 3rd-party code bases for debugging and troubleshooting Your Advantage HTTP/2. QUIC, and gRPC expertise Dealing with massive concurrency and designing resilient algorithms Experience with building monitoring and alerting systems Hands-on experience with Terraform and large scale Docker / Kubernetes deployments Experience with Consul and/or Envoy ( envoyproxy.io ), their code base, and their community Experience in a startup Familiarity with fullstack development, including frontend frameworks (e.g., React, Angular, or Vue.js) Proficiency in CI/CD tools (Jenkins, GitLab, etc.) Experience with a relational database such as MySQL, PostgreSQL, or Oracle Additional Information Life at Grab We care about your well-being at Grab, here are some of the global benefits we offer: We have your back with Term Life Insurance and comprehensive Medical Insurance. With GrabFlex, create a benefits package that suits your needs and aspirations. Celebrate moments that matter in life with loved ones through Parental and Birthday leave, and give back to your communities through Love-all-Serve-all (LASA) volunteering leave We have a confidential Grabber Assistance Programme to guide and uplift you and your loved ones through life's challenges. Balancing personal commitments and life's demands are made easier with our FlexWork arrangements such as differentiated hours What We Stand For At Grab We are committed to building an inclusive and equitable workplace that enables diverse Grabbers to grow and perform at their best. As an equal opportunity employer, we consider all candidates fairly and equally regardless of nationality, ethnicity, religion, age, gender identity, sexual orientation, family commitments, physical and mental impairments or disabilities, and other attributes that make them unique.",3.5+ year,https://www.linkedin.com/jobs/view/4266889653/
6871bcad62b1814cf909cee2c7d601aabe45d3ebd55c24f8e72a95556209e9fb,English to Vietnamese Translator,DataAnnotation,$20+ USD per hour,Vietnam,2025-07-25,"AI, English, Technical Writing, Data Analysis, Vietnamese",Not specified,"About the job DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a bilingual professional to join our team and teach AI chatbots. You will have conversations in both Vietnamese and English with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say. Benefits: This is a full-time or part-time REMOTE position You’ll be able to choose which projects you want to work on You can work on your own schedule Projects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work Responsibilities (both in Vietnamese and English): Come up with diverse conversations over a range of topics Write high-quality answers when given specific prompts Compare the performance of different AI models Research and fact-check AI responses Qualifications: Fluent in Vietnamese + English A bachelor's degree (completed or in progress) Excellent writing and grammar skills Strong research and fact-checking skills to ensure accuracy and originality Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. #vietnamese",Not specified,https://www.linkedin.com/jobs/view/4247323722/
2e3f6124ff99d18c631352540e394306bb05ad3ca38490c642dbb23165fe11ab,ESL Teacher,DataAnnotation,$20+ USD per hour,Vietnam,2025-07-25,"AI, English, Technical Writing, Vietnamese, NLP",Not specified,"About the job DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a bilingual professional to join our team and teach AI chatbots. You will have conversations in both Vietnamese and English with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say. Benefits: This is a full-time or part-time REMOTE position You’ll be able to choose which projects you want to work on You can work on your own schedule Projects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work Responsibilities (both in Vietnamese and English): Come up with diverse conversations over a range of topics Write high-quality answers when given specific prompts Compare the performance of different AI models Research and fact-check AI responses Qualifications: Fluent in Vietnamese + English A bachelor's degree (completed or in progress) Excellent writing and grammar skills Strong research and fact-checking skills to ensure accuracy and originality Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. #vietnamese",Not specified,https://www.linkedin.com/jobs/view/4230612377/
6871bcad62b1814cf909cee2c7d601aabe45d3ebd55c24f8e72a95556209e9fb,English to Vietnamese Translator,DataAnnotation,$20+ USD per hour,"Đà Lat, Vietnam",2025-07-25,"AI, English, Vietnamese, Technical Writing, Research",Not specified,"About the job DataAnnotation is committed to creating quality AI. Join our team to help train AI chatbots while gaining the flexibility of remote work and choosing your own schedule. We are looking for a bilingual professional to join our team and teach AI chatbots. You will have conversations in both Vietnamese and English with chatbots in order to measure their progress, as well as write novel conversations in order to teach them what to say. Benefits: This is a full-time or part-time REMOTE position You’ll be able to choose which projects you want to work on You can work on your own schedule Projects are paid hourly, starting at $20+ USD per hour, with bonuses for high-quality and high-volume work Responsibilities (both in Vietnamese and English): Come up with diverse conversations over a range of topics Write high-quality answers when given specific prompts Compare the performance of different AI models Research and fact-check AI responses Qualifications: Fluent in Vietnamese + English A bachelor's degree (completed or in progress) Excellent writing and grammar skills Strong research and fact-checking skills to ensure accuracy and originality Note: Payment is made via PayPal. We will never ask for any money from you. PayPal will handle any currency conversions from USD. #vietnamese",Not specified,https://www.linkedin.com/jobs/view/4230602708/
